Passenger_trav_group,PassengerId_in_group,HomePlanet,CryoSleep,Deck_num,Room_num,Bord_side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,First_name,Last_name,Transported
3212,1,Earth,False,E,212,right,TRAPPIST-1e,24,False,180,264,0,1225,0,Philia,Bellarkerd,False
3213,1,Mars,False,D,103,left,TRAPPIST-1e,22,False,715,0,726,325,0,Lucan,Surry,False
3215,1,Earth,True,G,508,right,TRAPPIST-1e,14,False,0,0,0,0,0,Gretty,Warrison,True
3216,1,Earth,True,G,509,right,TRAPPIST-1e,3,False,0,0,0,0,0,Eristy,Haydenzier,True
3216,2,Earth,True,G,509,right,Cancri e,22,False,0,0,0,0,0,Jennyn,Haydenzier,True
3216,3,Earth,False,E,213,right,TRAPPIST-1e,23,False,0,1573,0,36,0,Inerry,Haydenzier,True
3217,1,Mars,False,E,198,left,TRAPPIST-1e,56,False,324,574,116,0,0,Minies,Dan,False
3218,1,Earth,False,F,606,right,TRAPPIST-1e,36,False,5,623,88,5,1,Derine,Bardinard,True
3218,2,Earth,False,F,606,right,Cancri e,58,False,52,0,5,517,0,Lonna,Bardinard,False
3218,3,Earth,False,G,510,right,TRAPPIST-1e,1,False,0,0,0,0,0,Wena,Bardinard,False
3219,1,Mars,True,E,214,right,TRAPPIST-1e,39,False,0,0,0,0,0,Vuls,Paska,False
3220,1,Earth,False,G,522,left,TRAPPIST-1e,33,False,0,0,75,709,0,Jeane,Meyerthy,False
3221,1,Earth,False,G,511,right,PSO J318,19,False,0,0,616,0,0,Brinez,Meadoney,False
3223,1,Earth,False,G,523,left,TRAPPIST-1e,36,False,16,0,799,0,37,Elany,Prickmantes,False
3224,1,Earth,False,F,607,right,TRAPPIST-1e,33,False,0,950,0,102,0,Ellie,Fredersend,True
3225,1,Earth,True,C,120,right,Cancri e,17,False,0,0,0,0,0,Minoton,Surind,True
3225,2,Earth,False,C,120,right,TRAPPIST-1e,28,False,0,3281,0,68,341,Bosoneb,Surind,True
3227,1,Earth,False,G,513,right,TRAPPIST-1e,21,False,63,15,407,397,0,Eila,Chardst,False
3229,1,Earth,False,B,118,right,TRAPPIST-1e,45,False,3,2344,1100,498,0,Aino,Chpeng,True
3230,1,Mars,True,F,674,left,TRAPPIST-1e,62,False,0,0,0,0,0,Healls,Sache,True
3232,1,Mars,True,F,609,right,TRAPPIST-1e,43,False,0,0,0,0,0,Munda,Burte,True
3235,1,Earth,False,F,610,right,TRAPPIST-1e,27,False,158,0,1271,0,71,Stancy,Shieldson,False
3236,1,Earth,True,G,524,left,Cancri e,1,False,0,0,0,0,0,Garyan,Woody,True
3236,2,Earth,False,F,676,left,TRAPPIST-1e,31,False,593,540,238,0,77,Carlen,Woody,False
3236,3,Earth,False,E,200,left,TRAPPIST-1e,18,False,0,30,0,756,5,Anton,Woody,False
3237,1,Mars,False,D,104,left,TRAPPIST-1e,21,False,1097,0,80,589,0,Graw,Lapie,False
3237,2,Mars,False,F,677,left,TRAPPIST-1e,7,False,0,0,0,0,0,Chrets,Lapie,True
3237,3,Mars,False,D,104,left,TRAPPIST-1e,22,False,2646,0,599,117,0,Mon,Lapie,False
3238,1,Mars,True,E,215,right,TRAPPIST-1e,26,False,0,0,0,0,0,Walles,Reste,False
3239,1,Earth,True,G,515,right,TRAPPIST-1e,30,False,0,0,0,0,0,Stanya,Bookerson,True
3240,1,Earth,False,E,216,right,TRAPPIST-1e,17,False,0,382,402,0,7,Sonnie,Vinozarks,False
3241,1,Earth,True,G,525,left,TRAPPIST-1e,36,False,0,0,0,0,0,Benny,Hickley,False
3243,1,Earth,False,G,516,right,Cancri e,10,False,0,0,0,0,0,Tonald,Hermanapp,False
3247,1,Earth,False,E,202,left,TRAPPIST-1e,25,False,764,16,0,8,0,Harvin,Malliamsey,False
3248,1,Earth,False,G,526,left,TRAPPIST-1e,21,False,0,800,0,0,0,Rice,Baldens,False
3252,1,Earth,False,F,613,right,Cancri e,53,False,8,0,236,0,2049,Dwin,Melez,False
3253,1,Earth,False,G,528,left,TRAPPIST-1e,21,False,0,0,687,46,20,Lardy,Thorney,False
3254,1,Earth,False,C,121,right,TRAPPIST-1e,28,False,0,3315,0,594,85,Alphein,Igmable,True
3255,1,Earth,True,G,517,right,PSO J318,20,False,0,0,0,0,0,Fayel,Morandry,True
3256,1,Earth,True,E,217,right,Cancri e,54,False,0,0,0,0,0,Ashird,Myling,True
3258,1,Earth,True,G,529,left,TRAPPIST-1e,9,False,0,0,0,0,0,Genee,Waltonnedy,False
3259,1,Earth,False,G,530,left,TRAPPIST-1e,20,False,508,0,1,1372,0,Des,Tranciams,False
3260,1,Earth,False,F,615,right,TRAPPIST-1e,19,False,0,165,0,699,0,Dell,Canton,False
3262,1,Earth,False,F,681,left,TRAPPIST-1e,32,False,0,632,0,0,0,Jodia,Pottmanley,False
3268,1,Mars,False,E,219,right,TRAPPIST-1e,22,False,0,0,0,0,0,Rosts,Ses,False
3269,1,Earth,False,C,122,right,Cancri e,35,False,74,5082,0,893,1937,Terion,Spistory,True
3270,1,Earth,False,G,531,left,TRAPPIST-1e,26,False,0,56,322,6,243,Thell,Klindsey,True
3271,1,Earth,True,G,532,left,TRAPPIST-1e,51,False,0,0,0,0,0,Florey,Micknightt,False
3271,2,Earth,False,G,532,left,Cancri e,8,False,0,0,0,0,0,Alley,Micknightt,True
3272,1,Earth,True,G,518,right,TRAPPIST-1e,40,False,0,0,895,0,0,Clarry,Kellynn,True
3272,2,Earth,True,G,518,right,Cancri e,2,False,0,0,0,0,0,Eilan,Kellynn,True
3273,1,Earth,True,G,519,right,PSO J318,19,False,0,0,0,0,0,Lonnez,Wilkinner,False
3274,1,Earth,True,G,533,left,TRAPPIST-1e,32,False,0,0,0,0,0,Dwigh,Hahnstoneal,True
3274,2,Earth,False,G,533,left,Cancri e,16,False,1612,4,0,184,0,Sallyl,Hahnstoneal,False
3274,3,Earth,False,G,533,left,TRAPPIST-1e,64,False,0,0,16,733,159,Annaha,Hahnstoneal,False
3275,1,Earth,False,F,617,right,Cancri e,35,False,256,0,341,35,0,Darley,Gibbsonton,True
3276,1,Earth,False,A,29,left,TRAPPIST-1e,33,False,20,653,0,121,483,Prope,Wirdley,False
3279,1,Earth,False,C,123,right,Cancri e,9,False,0,0,0,0,0,Mard,Whifounrew,True
3279,2,Earth,True,C,123,right,TRAPPIST-1e,21,False,0,0,0,250,0,Grafik,Whifounrew,True
3279,3,Earth,True,C,123,right,TRAPPIST-1e,28,False,0,0,0,0,0,Antinon,Whifounrew,True
3279,4,Earth,True,C,123,right,TRAPPIST-1e,28,False,0,0,0,0,0,Kabiak,Whifounrew,True
3280,1,Earth,True,G,534,left,PSO J318,31,False,0,0,0,0,0,Idace,Ricks,True
3280,2,Earth,False,F,684,left,Cancri e,32,False,1150,201,0,0,8,Lilly,Ricks,False
3282,1,Earth,True,B,120,right,Cancri e,43,False,0,0,0,0,0,Nasl,Prighty,True
3282,2,Earth,True,B,120,right,TRAPPIST-1e,60,False,0,0,0,0,0,Alzird,Prighty,True
3282,3,Earth,False,B,120,right,TRAPPIST-1e,43,False,0,1440,0,85,150,Sheratz,Prighty,True
3283,1,Earth,False,F,619,right,TRAPPIST-1e,43,False,0,16,34,753,1,unknown,unknown,False
3283,2,Earth,False,F,619,right,TRAPPIST-1e,19,False,64,0,453,174,6,Allyn,Horthy,False
3283,3,Earth,False,G,521,right,TRAPPIST-1e,21,False,0,0,0,646,138,Byront,Strongers,False
3283,4,Earth,False,G,521,right,TRAPPIST-1e,38,False,0,0,0,846,0,Brank,Hoopez,False
3284,1,Earth,True,G,535,left,PSO J318,17,False,0,0,0,0,0,Kaye,Holsen,True
3284,2,Earth,True,G,535,left,PSO J318,29,False,0,0,0,0,0,Olgary,Holsen,True
3287,1,Earth,False,G,522,right,PSO J318,2,False,0,0,0,0,0,Jeron,Carlsonney,True
3287,2,Earth,False,C,294,right,TRAPPIST-1e,22,False,718,2,50,0,0,Jerrye,Carlsonney,True
3287,3,Earth,False,F,621,right,Cancri e,18,False,0,800,14,625,0,Therie,Carlsonney,False
3289,1,Earth,True,G,536,left,TRAPPIST-1e,16,False,0,0,0,0,0,Jaye,Whitez,True
3292,1,Earth,True,B,121,right,TRAPPIST-1e,52,False,0,0,0,0,0,Sarino,Dianket,True
3292,2,Earth,False,C,311,right,Cancri e,52,False,13,6074,0,10385,299,Auvab,Dianket,False
3292,3,Earth,True,B,121,right,Cancri e,14,False,250,0,0,250,0,Coxak,Brakepined,True
3292,4,Earth,False,B,121,right,TRAPPIST-1e,25,True,0,0,0,0,0,Acruxon,Discuous,True
3292,5,Earth,True,B,121,right,TRAPPIST-1e,34,False,0,0,0,0,0,Golaron,Dianket,True
3293,1,Mars,False,F,623,right,TRAPPIST-1e,20,False,915,12,25,205,311,Wings,Part,True
3294,1,Earth,True,G,537,left,PSO J318,28,False,0,0,0,0,0,Shard,Georgasey,True
3294,2,Earth,True,G,537,left,TRAPPIST-1e,36,False,0,0,0,0,0,Elinda,Georgasey,False
3295,1,Earth,False,G,538,left,Cancri e,20,False,2598,927,0,866,2,Nancey,Horndley,False
3296,1,Earth,False,F,624,right,Cancri e,44,False,632,0,101,5,0,Ginia,Villenson,True
3297,1,Earth,False,F,686,left,TRAPPIST-1e,64,False,313,782,8,0,0,Trick,Carlsonney,False
3298,1,Earth,False,F,687,left,TRAPPIST-1e,27,False,0,0,775,127,0,Jeanny,Fowles,True
3299,1,Earth,True,G,524,right,TRAPPIST-1e,24,False,0,0,0,0,0,Verney,Dillestron,False
3300,1,Mars,True,F,688,left,TRAPPIST-1e,38,False,0,0,0,0,0,Fis,Fla,True
3300,2,Mars,False,F,688,left,TRAPPIST-1e,47,False,378,0,117,1147,132,Quan,Fla,False
3301,1,Earth,True,G,525,right,Cancri e,8,False,0,0,0,0,0,Tyle,Domington,True
3301,2,Earth,False,G,525,right,TRAPPIST-1e,1,False,0,0,0,0,0,Tonald,Domington,True
3301,3,Earth,False,G,525,right,Cancri e,0,False,0,0,0,0,0,Yolace,Domington,True
3301,4,Earth,True,G,525,right,TRAPPIST-1e,20,False,0,0,0,0,0,Lulah,Domington,True
3304,1,Earth,True,D,105,left,TRAPPIST-1e,41,False,0,0,0,0,0,Ashelik,Drayfulery,True
3305,1,Mars,True,D,106,left,TRAPPIST-1e,35,False,0,0,0,0,0,Swink,Jaff,False
3305,2,Mars,False,D,106,left,Cancri e,31,False,1065,13,150,36,0,Vivers,Jaff,False
3308,1,Earth,False,F,690,left,PSO J318,14,False,0,43,504,125,0,Rice,Patthews,False
3309,1,Earth,False,G,539,left,TRAPPIST-1e,25,False,0,0,762,0,50,Rosiey,Wellenez,False
3310,1,Earth,True,D,107,left,TRAPPIST-1e,26,False,0,0,0,0,0,Grafik,Bagint,True
3311,1,Earth,False,E,221,right,TRAPPIST-1e,26,False,0,1638,0,476,226,Neutrin,Alenter,False
3312,1,Earth,False,E,203,left,TRAPPIST-1e,30,False,0,1076,0,3725,9,Alathim,Waring,False
3313,1,Earth,True,B,122,right,Cancri e,49,False,0,0,0,0,0,Maasyma,Cientteng,True
3314,1,Earth,False,F,626,right,TRAPPIST-1e,19,False,260,0,238,139,8,Maurie,Hornettoney,False
3315,1,Earth,True,F,627,right,TRAPPIST-1e,15,False,10,0,99,250,2031,unknown,unknown,False
3317,1,Earth,False,G,540,left,TRAPPIST-1e,27,False,0,0,0,0,1765,Pamont,Scottney,False
3318,1,Earth,False,B,123,right,TRAPPIST-1e,39,False,0,957,0,22,401,Acrabih,Openduave,True
3318,2,Earth,True,B,123,right,Cancri e,32,False,0,0,0,0,0,Azhab,Openduave,True
3318,3,Earth,False,B,123,right,TRAPPIST-1e,11,False,0,0,0,0,0,Altara,Openduave,True
3318,4,Earth,True,B,123,right,TRAPPIST-1e,44,False,250,0,0,0,0,Diskeh,Openduave,True
3318,5,Earth,True,B,123,right,TRAPPIST-1e,36,False,0,0,0,0,0,Betenar,Openduave,True
3319,1,Earth,False,G,541,left,TRAPPIST-1e,56,False,0,335,532,15,26,Line,Wolfaddox,False
3322,1,Earth,True,G,542,left,TRAPPIST-1e,42,False,0,0,0,0,0,Man,Philliames,True
3323,1,Earth,True,C,110,left,Cancri e,40,False,0,0,0,0,0,Shellum,Fliblerolt,True
3323,2,Earth,True,C,110,left,Cancri e,53,False,0,0,0,0,0,Jihoton,Fliblerolt,True
3324,1,Mars,True,F,630,right,TRAPPIST-1e,31,False,0,0,0,0,0,Yalmon,Buche,True
3324,2,Mars,True,F,630,right,TRAPPIST-1e,14,False,0,0,0,0,0,Guink,Buche,True
3325,1,Earth,True,G,543,left,PSO J318,31,False,0,0,0,0,0,Blanda,Fitzgerson,True
3326,1,Earth,False,E,222,right,TRAPPIST-1e,42,False,0,800,1519,0,4,Bretty,Llobsoney,False
3327,1,Earth,False,G,528,right,TRAPPIST-1e,32,False,0,0,0,0,772,Erice,Noelan,False
3328,1,Earth,False,F,691,left,TRAPPIST-1e,34,False,578,0,0,0,323,Rena,Yorkland,False
3329,1,Earth,True,G,544,left,TRAPPIST-1e,55,False,0,0,0,0,0,Lorie,Krampbelles,True
3330,1,Mars,False,F,692,left,TRAPPIST-1e,42,False,1633,0,29,4,102,Hits,Sin,False
3331,1,Earth,False,F,631,right,TRAPPIST-1e,40,False,666,4,83,0,50,unknown,unknown,True
3332,1,Mars,False,D,107,right,Cancri e,48,False,824,2,830,298,0,Blat,Flité,False
3332,2,Mars,True,D,107,right,TRAPPIST-1e,37,False,0,0,0,0,0,Plat,Flate,True
3332,3,Mars,True,D,107,right,Cancri e,17,False,0,0,0,0,0,Kadown,Flate,True
3336,1,Mars,True,F,693,left,TRAPPIST-1e,60,False,0,0,0,0,0,Heat,Tirt,True
3337,1,Earth,True,B,125,right,Cancri e,19,False,0,0,0,0,0,Stra,Boltund,True
3337,2,Earth,False,B,125,right,TRAPPIST-1e,30,False,0,180,90,7740,142,Auvair,Resspeding,False
3337,3,Earth,False,B,125,right,TRAPPIST-1e,32,False,0,0,7,3653,226,Mesarix,Boltund,False
3338,1,Earth,True,G,546,left,PSO J318,28,False,0,0,0,0,0,Melvia,Pentss,True
3339,1,Earth,True,G,530,right,TRAPPIST-1e,26,False,0,0,180,0,0,Coreee,Mondsey,False
3342,1,Earth,True,G,531,right,TRAPPIST-1e,24,False,0,0,0,0,0,Jordy,Hayder,True
3343,1,Earth,True,G,532,right,Cancri e,47,False,0,0,0,0,0,Ollip,Swanardy,False
3348,1,Earth,False,E,225,right,TRAPPIST-1e,32,False,180,25,584,0,0,Julies,Bradlerson,False
3349,1,Earth,True,C,111,left,TRAPPIST-1e,73,True,0,0,0,9,0,Sargin,Brakeril,True
3350,1,Earth,False,F,633,right,TRAPPIST-1e,17,False,3,2126,0,0,0,Dianya,Josey,True
3352,1,Earth,True,G,547,left,PSO J318,47,False,0,0,0,0,0,Kelle,Hickson,False
3353,1,Earth,False,C,125,right,TRAPPIST-1e,36,False,0,216,191,12062,59,Toperon,Reming,False
3353,2,Earth,True,C,125,right,Cancri e,13,False,0,0,0,0,0,Bellah,Reming,True
3353,3,Earth,False,C,125,right,TRAPPIST-1e,22,False,0,5,0,12,6111,Taurion,Reming,False
3353,4,Earth,False,C,125,right,TRAPPIST-1e,61,False,0,4082,0,265,201,Almelik,Conable,True
3353,5,Earth,False,C,125,right,Cancri e,19,False,0,4494,0,11,3460,Ankaan,Reming,True
3353,6,Earth,False,C,125,right,TRAPPIST-1e,45,False,0,1897,0,880,605,Hamelik,Reming,True
3357,1,Earth,True,G,535,right,PSO J318,18,False,0,0,0,0,0,Kerrie,Pollarkeeks,False
3359,1,Earth,False,G,536,right,TRAPPIST-1e,32,False,0,810,0,0,2,Essara,Sweene,False
3360,1,Earth,False,A,30,left,TRAPPIST-1e,52,True,0,1429,0,1371,488,Izares,Brailidy,True
3361,1,Mars,True,F,635,right,TRAPPIST-1e,25,False,0,0,0,0,0,Ming,Sinda,True
3361,2,Mars,True,F,635,right,TRAPPIST-1e,9,False,0,0,0,0,0,Bet,Sinda,True
3361,3,Mars,True,F,635,right,TRAPPIST-1e,18,False,0,0,0,0,0,Bakix,Razo,True
3361,4,Mars,False,D,108,right,PSO J318,26,False,717,0,84,0,0,Blers,Sinda,False
3363,1,Earth,False,E,205,left,TRAPPIST-1e,20,False,1,52,533,0,1022,Caseya,Leeves,False
3363,2,Earth,False,G,550,left,TRAPPIST-1e,6,False,0,0,0,0,0,Elene,Huffy,True
3363,3,Earth,False,G,550,left,PSO J318,5,False,0,0,0,0,0,Stelly,Leeves,False
3364,1,Earth,False,A,31,left,Cancri e,40,False,0,372,7,5,1467,Zinon,Oilloody,False
3365,1,Earth,True,G,537,right,PSO J318,20,False,0,0,0,0,0,Jacki,Oneiles,True
3370,1,Mars,False,D,109,right,TRAPPIST-1e,18,False,2532,0,46,0,0,Par,Port,False
3371,1,Earth,False,F,694,left,TRAPPIST-1e,42,False,0,3,0,898,1,Marix,Birds,False
3372,1,Earth,True,G,551,left,PSO J318,14,False,0,0,0,0,0,Blance,Englence,True
3377,1,Mars,True,F,638,right,TRAPPIST-1e,33,False,0,0,0,0,0,Ran,Merie,True
3380,1,Earth,False,F,696,left,Cancri e,23,False,664,17,0,0,250,Stalie,Arner,False
3381,1,Earth,True,G,539,right,TRAPPIST-1e,35,False,0,0,0,0,0,Blanie,Milton,False
3382,1,Earth,False,F,697,left,PSO J318,53,False,2,18,705,0,1,Jodia,Rossey,False
3382,2,Earth,True,G,553,left,TRAPPIST-1e,56,False,0,0,0,0,0,Molley,Rossey,True
3383,1,Earth,False,F,698,left,Cancri e,35,False,1,0,37,719,0,Benry,Farleyatton,False
3384,1,Earth,False,F,699,left,TRAPPIST-1e,18,False,1,56,0,602,205,Harlen,Gilesonston,False
3384,2,Earth,False,E,207,left,TRAPPIST-1e,25,False,106,46,180,0,843,Keithy,Pettyreeman,False
3384,3,Earth,True,G,554,left,Cancri e,20,False,0,0,0,0,0,Lyney,Pettyreeman,True
3386,1,Mars,True,F,641,right,TRAPPIST-1e,44,False,0,0,0,0,0,Peefox,Datie,True
3387,1,Earth,True,G,540,right,TRAPPIST-1e,26,False,0,0,0,0,0,Eline,Cainghannon,False
3389,1,Mars,False,F,642,right,TRAPPIST-1e,23,False,24,1,1264,0,0,Hog,Bun,True
3390,1,Mars,True,F,643,right,TRAPPIST-1e,39,False,0,0,0,0,400,Stech,Mane,True
3391,1,Earth,True,B,105,left,TRAPPIST-1e,25,False,0,0,0,0,0,Misaleh,Ennalve,True
3391,2,Earth,False,B,105,left,Cancri e,42,False,0,1209,0,1026,636,Seginon,Ennalve,False
3392,1,Earth,False,G,541,right,TRAPPIST-1e,20,False,0,39,830,17,0,Philia,Gallard,True
3392,2,Earth,True,G,541,right,TRAPPIST-1e,4,False,0,0,0,0,0,Jenn,Gallard,True
3392,3,Earth,True,G,541,right,TRAPPIST-1e,64,False,0,0,0,0,0,Ernard,Gallard,True
3392,4,Earth,False,G,541,right,TRAPPIST-1e,0,False,0,0,0,0,0,Coley,Gallard,True
3394,1,Earth,False,F,700,left,PSO J318,19,False,0,463,269,0,4,Jasony,Klindsayer,True
3395,1,Earth,False,G,542,right,Cancri e,6,False,0,0,0,0,0,Idace,Valezaley,False
3396,1,Earth,True,B,106,left,TRAPPIST-1e,23,False,0,0,0,0,0,Acruxon,Mirinanty,True
3397,1,Earth,False,G,543,right,TRAPPIST-1e,22,False,0,269,0,100,28,Guyl,Barkeretton,False
3401,1,Earth,False,G,545,right,TRAPPIST-1e,18,False,0,0,1435,0,250,Karene,Fisheparks,True
3402,1,Mars,False,E,231,right,TRAPPIST-1e,21,False,2,0,898,148,0,Toal,Ban,False
3403,1,Earth,False,G,556,left,PSO J318,37,False,308,35,415,10,0,Pattin,Wolfaddox,True
3404,1,Earth,True,G,557,left,Cancri e,24,False,0,0,0,0,0,Patoya,Briggins,True
3405,1,Earth,True,G,546,right,TRAPPIST-1e,38,False,0,0,0,0,0,Mathy,Bakerson,False
3405,2,Earth,False,G,546,right,TRAPPIST-1e,11,False,0,0,0,0,0,Elicia,Bakerson,True
3405,3,Earth,False,G,546,right,Cancri e,6,False,0,0,0,0,0,Lyn,Bakerson,False
3406,1,Earth,False,C,112,left,TRAPPIST-1e,49,False,0,104,809,3668,7,Iononus,Metiveal,False
3406,2,Earth,False,C,112,left,TRAPPIST-1e,55,False,0,5971,158,4125,1984,Dyonevi,Metiveal,False
3408,1,Earth,True,G,547,right,TRAPPIST-1e,15,False,0,0,0,0,0,Jeron,Flynner,True
3409,1,Earth,False,F,701,left,TRAPPIST-1e,19,False,90,0,0,74,595,Felice,Wheelez,False
3410,1,Earth,True,G,558,left,TRAPPIST-1e,16,False,0,0,0,0,250,Berna,Moongton,True
3412,1,Earth,False,B,107,left,TRAPPIST-1e,48,False,0,12,0,7967,15,Alraixa,Ainserfle,False
3412,2,Earth,True,B,107,left,Cancri e,25,False,0,0,0,0,0,Bosonon,Ainserfle,True
3412,3,Earth,False,B,107,left,TRAPPIST-1e,23,False,2,6748,0,23,0,Batrix,Ainserfle,True
3413,1,Earth,True,G,559,left,PSO J318,27,False,0,0,0,0,0,Weney,Franton,False
3415,1,Earth,False,F,702,left,TRAPPIST-1e,39,False,505,178,181,0,0,Lilace,Bakerrison,False
3417,1,Earth,False,F,703,left,TRAPPIST-1e,28,False,0,1376,4,0,0,Denis,Fisheparks,True
3418,1,Mars,True,F,646,right,TRAPPIST-1e,72,False,0,0,0,0,0,Berers,Meake,True
3419,1,Mars,False,D,108,left,TRAPPIST-1e,47,False,2267,0,117,0,0,Blus,Danad,False
3420,1,Earth,True,G,548,right,TRAPPIST-1e,65,False,0,0,0,0,0,Jilley,Brownings,False
3421,1,Earth,False,F,704,left,PSO J318,40,False,15,0,0,670,400,Lardy,Burrilllins,False
3422,1,Earth,True,E,209,left,Cancri e,18,False,0,0,0,0,0,Anchib,Crakete,True
3422,2,Earth,True,E,209,left,TRAPPIST-1e,27,False,0,0,0,0,0,Atonib,Crakete,True
3423,1,Earth,True,G,561,left,TRAPPIST-1e,21,False,0,0,0,0,0,Heald,Johnsby,True
3424,1,Earth,False,E,233,right,TRAPPIST-1e,37,False,190,0,2,799,0,Jillie,Carrishley,False
3425,1,Earth,False,E,234,right,TRAPPIST-1e,31,False,0,1216,0,897,478,Enib,Spopting,False
3426,1,Earth,False,G,549,right,TRAPPIST-1e,33,False,22,37,415,0,333,Garry,Oconley,False
3428,1,Earth,True,C,113,left,Cancri e,53,False,0,0,0,0,0,Betenif,Cumpting,True
3428,2,Earth,False,C,113,left,TRAPPIST-1e,27,False,0,18481,0,2,3875,Terope,Cumpting,True
3430,1,Earth,False,G,551,right,TRAPPIST-1e,74,False,0,193,581,0,0,Lewise,Bullisey,True
3431,1,Mars,True,F,705,left,TRAPPIST-1e,52,False,0,0,0,0,0,Tig,Datte,True
3432,1,Earth,False,F,706,left,PSO J318,23,False,381,0,137,104,8,Bettie,Miltongson,False
3433,1,Earth,False,C,114,left,Cancri e,74,False,0,1026,0,6616,119,Alik,Spirfuent,False
3434,1,Earth,True,G,562,left,TRAPPIST-1e,23,False,0,0,0,0,0,Millia,Smalloney,True
3437,1,Earth,False,G,553,right,PSO J318,26,False,6,0,400,2,373,Benew,Pager,False
3437,2,Earth,True,G,553,right,TRAPPIST-1e,0,False,0,0,0,0,0,Carly,Pager,True
3438,1,Earth,True,G,564,left,TRAPPIST-1e,0,False,0,0,0,0,0,Shaele,Pottney,True
3438,2,Earth,False,F,707,left,Cancri e,24,False,95,35,1442,0,0,Dary,Pottney,False
3439,1,Earth,True,B,130,right,TRAPPIST-1e,28,False,0,0,0,0,0,Alarmus,Modent,True
3439,2,Earth,True,B,130,right,TRAPPIST-1e,17,False,0,0,0,0,0,Alrais,Modent,True
3439,3,Earth,True,B,130,right,Cancri e,26,False,0,0,0,0,0,Saleh,Modent,True
3439,4,Earth,False,B,130,right,TRAPPIST-1e,39,False,0,2,0,909,3291,Cheddin,Modent,False
3440,1,Earth,False,G,565,left,TRAPPIST-1e,17,False,0,83,0,0,943,Nice,Bertiz,False
3441,1,Earth,False,F,647,right,Cancri e,15,False,350,0,91,198,0,Ryany,Blange,False
3442,1,Earth,False,F,708,left,TRAPPIST-1e,37,False,503,0,26,0,116,Sanney,Hornettoney,False
3443,1,Earth,False,F,648,right,TRAPPIST-1e,38,False,792,0,180,1,29,Marix,Poperez,True
3444,1,Earth,False,B,131,right,Cancri e,33,False,0,27071,0,15,0,Ainoxa,Scerodbox,True
3444,2,Earth,True,B,131,right,TRAPPIST-1e,16,False,0,0,0,0,0,Antitak,Scerodbox,True
3444,3,Earth,False,B,131,right,TRAPPIST-1e,41,True,0,649,0,945,400,Quarke,Scerodbox,True
3444,4,Earth,False,B,131,right,TRAPPIST-1e,7,False,0,0,0,0,0,Wezena,Scerodbox,True
3445,1,Earth,False,G,554,right,TRAPPIST-1e,20,False,1,760,180,21,0,Mara,Hermanapp,False
3446,1,Earth,True,G,555,right,PSO J318,44,False,0,0,0,0,0,Lilasa,Buckleinson,True
3447,1,Earth,False,F,649,right,TRAPPIST-1e,42,False,1196,0,0,68,1,Dorie,Hutchinton,False
3449,1,Earth,False,G,556,right,TRAPPIST-1e,29,False,0,4,0,0,904,Virgie,Chardsons,False
3450,1,Earth,False,B,132,right,Cancri e,22,False,0,4209,26,2462,466,Pentard,Knocke,True
3450,2,Earth,False,B,132,right,TRAPPIST-1e,21,False,0,2834,0,414,558,Weion,Knocke,True
3453,1,Earth,True,G,567,left,TRAPPIST-1e,21,False,0,0,0,0,0,Teremy,Hamcmahon,False
3454,1,Earth,True,G,568,left,TRAPPIST-1e,21,False,0,0,0,0,0,Brance,Byerson,False
3455,1,Mars,True,F,709,left,TRAPPIST-1e,13,False,0,0,0,0,0,Cruis,Gelte,True
3456,1,Earth,True,G,558,right,PSO J318,16,False,0,0,0,0,0,Dord,Emenez,True
3458,1,Mars,True,F,710,left,Cancri e,36,False,0,0,0,450,0,Vitax,Madan,True
3459,1,Earth,True,G,560,right,TRAPPIST-1e,36,False,0,0,0,0,0,Herry,Hutchinton,True
3461,1,Earth,False,G,569,left,PSO J318,26,False,86,377,0,0,77,Samana,Handertiz,False
3462,1,Earth,True,C,115,left,TRAPPIST-1e,28,False,0,0,0,0,0,Achib,Ingascomet,True
3464,1,Earth,False,G,561,right,TRAPPIST-1e,14,False,0,0,533,266,93,Murie,Hardsonerry,False
3464,2,Earth,True,G,561,right,TRAPPIST-1e,29,False,0,0,0,0,0,Therek,Hardsonerry,False
3465,1,Mars,False,F,711,left,TRAPPIST-1e,19,False,506,0,395,159,229,Mone,Flaie,False
3467,1,Earth,False,F,712,left,TRAPPIST-1e,51,False,90,0,0,881,0,Feryla,Webstephrey,False
3468,1,Earth,True,G,562,right,TRAPPIST-1e,64,False,0,0,0,0,0,Kayne,Rivanseney,True
3469,1,Earth,True,B,109,left,TRAPPIST-1e,41,False,0,0,0,0,0,Caiamin,Singmage,True
3470,1,Earth,True,G,563,right,TRAPPIST-1e,36,False,0,0,0,0,0,Gory,Byerry,False
3470,2,Earth,True,G,563,right,Cancri e,16,False,0,0,0,0,0,Carma,Byerry,True
3473,1,Earth,False,F,654,right,TRAPPIST-1e,20,False,0,880,5,25,490,Elanie,Hurles,False
3474,1,Earth,True,B,110,left,TRAPPIST-1e,31,False,0,0,0,0,0,Weias,Pasharne,True
3474,2,Earth,False,B,110,left,TRAPPIST-1e,38,False,0,952,0,0,1790,Zubeneb,Pasharne,False
3474,3,Earth,True,B,110,left,Cancri e,59,False,0,0,0,0,0,Syrmino,Pasharne,True
3474,4,Earth,True,B,110,left,TRAPPIST-1e,18,False,0,0,180,0,0,Tachir,Pasharne,True
